ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
JNU,"Juneau, AK",SIT,"Sitka, AK"
JNU,"Juneau, AK",SEA,"Seattle, WA"
JNU,"Juneau, AK",ANC,"Anchorage, AK"
JNU,"Juneau, AK",PSG,"Petersburg, AK"
JNU,"Juneau, AK",KTN,"Ketchikan, AK"
JNU,"Juneau, AK",CDV,"Cordova, AK"
JNU,"Juneau, AK",YAK,"Yakutat, AK"
JNU,"Juneau, AK",SEA,"Seattle, WA"
JNU,"Juneau, AK",ANC,"Anchorage, AK"
JNU,"Juneau, AK",SEA,"Seattle, WA"
JNU,"Juneau, AK",SIT,"Sitka, AK"
JNU,"Juneau, AK",SEA,"Seattle, WA"
JNU,"Juneau, AK",ANC,"Anchorage, AK"
JNU,"Juneau, AK",PSG,"Petersburg, AK"
JNU,"Juneau, AK",KTN,"Ketchikan, AK"
JNU,"Juneau, AK",SIT,"Sitka, AK"
JNU,"Juneau, AK",ANC,"Anchorage, AK"
JNU,"Juneau, AK",PSG,"Petersburg, AK"
JNU,"Juneau, AK",KTN,"Ketchikan, AK"
JNU,"Juneau, AK",YAK,"Yakutat, AK"
JRA,"New York, NY",TEB,"Teterboro, NJ"
JRV,"Ceiba, PR",CPX,"Culebra, PR"
JRV,"Ceiba, PR",CPX,"Culebra, PR"
JRV,"Ceiba, PR",VQS,"Vieques, PR"
JST,"Johnstown, PA",ORD,"Chicago, IL"
JST,"Johnstown, PA",IAD,"Washington, DC"
JVL,"Beloit/Janesville, WI",CLE,"Cleveland, OH"
JVL,"Beloit/Janesville, WI",YIP,"Detroit, MI"
JVL,"Beloit/Janesville, WI",BIL,"Billings, MT"
JZE,"Trading Bay, AK",MRI,"Anchorage, AK"
JZE,"Trading Bay, AK",ENA,"Kenai, AK"
JZE,"Trading Bay, AK",ANC,"Anchorage, AK"
JZE,"Trading Bay, AK",ENA,"Kenai, AK"
JZT,"Arlington, TX",LRD,"Laredo, TX"
JZT,"Arlington, TX",GTR,"Columbus, MS"
JZT,"Arlington, TX",LRD,"Laredo, TX"
JZT,"Arlington, TX",ELP,"El Paso, TX"
JZT,"Arlington, TX",YIP,"Detroit, MI"
JZT,"Arlington, TX",DRT,"Del Rio, TX"
JZT,"Arlington, TX",TUS,"Tucson, AZ"
JZT,"Arlington, TX",MFE,"Mission/McAllen/Edinburg, TX"
JZT,"Arlington, TX",DRT,"Del Rio, TX"
JZT,"Arlington, TX",ELP,"El Paso, TX"
JZT,"Arlington, TX",YIP,"Detroit, MI"
JZT,"Arlington, TX",DRT,"Del Rio, TX"
JZT,"Arlington, TX",GDC,"Greenville, SC"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",GST,"Gustavus, AK"
KAE,"Kake, AK",KLW,"Klawock, AK"
KAE,"Kake, AK",PSG,"Petersburg, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",SIT,"Sitka, AK"
KAE,"Kake, AK",PSG,"Petersburg, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",RBY,"Ruby, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",ANC,"Anchorage, AK"
KBC,"Birch Creek, AK",FYU,"Fort Yukon, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",CIK,"Chalkyitsik, AK"
KCC,"Coffman Cove, AK",WFB,"Ketchikan, AK"
KCC,"Coffman Cove, AK",NKI,"Naukiti, AK"
KCC,"Coffman Cove, AK",KTB,"Thorne Bay, AK"
KCC,"Coffman Cove, AK",WFB,"Ketchikan, AK"
KCC,"Coffman Cove, AK",KTB,"Thorne Bay, AK"
KCG,"Chignik Bay, AK",KCL,"Chignik Lagoon, AK"
KCG,"Chignik Bay, AK",AKN,"King Salmon, AK"
KCG,"Chignik Bay, AK",KPV,"Perryville, AK"
KCG,"Chignik Bay, AK",KCL,"Chignik Lagoon, AK"
KCG,"Chignik Bay, AK",PTH,"Port Heiden, AK"
KCL,"Chignik Lagoon, AK",DLG,"Dillingham, AK"
KCL,"Chignik Lagoon, AK",AKN,"King Salmon, AK"
KCL,"Chignik Lagoon, AK",KCG,"Chignik Bay, AK"
KCL,"Chignik Lagoon, AK",KCQ,"Chignik, AK"
KCL,"Chignik Lagoon, AK",PIP,"Pilot Point, AK"
KCQ,"Chignik, AK",AKN,"King Salmon, AK"
KCQ,"Chignik, AK",KCL,"Chignik Lagoon, AK"
KCQ,"Chignik, AK",PIP,"Pilot Point, AK"
KCQ,"Chignik, AK",PTH,"Port Heiden, AK"
KEB,"Nanwalek, AK",HOM,"Homer, AK"
KEB,"Nanwalek, AK",PGM,"Port Graham, AK"
KEB,"Nanwalek, AK",SOV,"Seldovia, AK"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",LPS,"Lopez Island, WA"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KGK,"Koliganek, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",AKN,"King Salmon, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KGK,"Koliganek, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",KGK,"Koliganek, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KFP,"False Pass, AK",CDB,"Cold Bay, AK"
KGK,"Koliganek, AK",ILI,"Iliamna, AK"
KGK,"Koliganek, AK",ILI,"Iliamna, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",KEK,"Ekwok, AK"
KGK,"Koliganek, AK",AKN,"King Salmon, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",KEK,"Ekwok, AK"
KGK,"Koliganek, AK",AKN,"King Salmon, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGX,"Grayling, AK",ANC,"Anchorage, AK"
KGX,"Grayling, AK",FAI,"Fairbanks, AK"
KGX,"Grayling, AK",ANC,"Anchorage, AK"
KGX,"Grayling, AK",SHX,"Shageluk, AK"
KGX,"Grayling, AK",ANI,"Aniak, AK"
KGX,"Grayling, AK",UNK,"Unalakleet, AK"
KGX,"Grayling, AK",HCR,"Holy Cross, AK"
KGX,"Grayling, AK",SHX,"Shageluk, AK"
KGX,"Grayling, AK",EMK,"Emmonak, AK"
KGX,"Grayling, AK",ANI,"Aniak, AK"
KGX,"Grayling, AK",UNK,"Unalakleet, AK"
KGX,"Grayling, AK",NIB,"Nikolai, AK"
KGX,"Grayling, AK",ANV,"Anvik, AK"
KKA,"Koyuk, AK",GLV,"Golovin, AK"
KKA,"Koyuk, AK",ELI,"Elim, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",WMO,"White Mountain, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",ANC,"Anchorage, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",OTZ,"Kotzebue, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",ANC,"Anchorage, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKB,"Kitoi Bay, AK",A43,"Kodiak Island, AK"
KKB,"Kitoi Bay, AK",SYB,"Seal Bay, AK"
KKB,"Kitoi Bay, AK",A43,"Kodiak Island, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KUK,"Kasigluk, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",AKI,"Akiak, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",PKA,"Napaskiak, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",KWT,"Kwethluk, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",AKI,"Akiak, AK"
KKI,"Akiachak, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLG,"Kalskag, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",RSH,"Russian Mission, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLG,"Kalskag, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLL,"Levelock, AK",CLP,"Clarks Point, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLL,"Levelock, AK",AKN,"King Salmon, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLL,"Levelock, AK",AKN,"King Salmon, AK"
KLL,"Levelock, AK",ENA,"Kenai, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",KYK,"Karluk, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",ANC,"Anchorage, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",JNU,"Juneau, AK"
KLW,"Klawock, AK",PSG,"Petersburg, AK"
KLW,"Klawock, AK",JNU,"Juneau, AK"
KLW,"Klawock, AK",SIT,"Sitka, AK"
KLW,"Klawock, AK",ANC,"Anchorage, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",IGG,"Igiugig, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",BET,"Bethel, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",TOG,"Togiak, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",AKN,"King Salmon, AK"
KMO,"Manokotak, AK",ANC,"Anchorage, AK"
KMY,"Moser Bay, AK",ALZ,"Lazy Bay, AK"
KNK,"Kokhanok, AK",ANC,"Anchorage, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",NNL,"Nondalton, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",NNL,"Nondalton, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",IGG,"Igiugig, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNW,"New Stuyahok, AK",KLL,"Levelock, AK"
KNW,"New Stuyahok, AK",AKN,"King Salmon, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KMO,"Manokotak, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",AKN,"King Salmon, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",ANC,"Anchorage, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",AKN,"King Salmon, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",DEN,"Denver, CO"
KOA,"Kona, HI",DEN,"Denver, CO"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",DEN,"Denver, CO"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",ORD,"Chicago, IL"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",ORD,"Chicago, IL"
KOA,"Kona, HI",ONT,"Ontario, CA"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",SBD,"San Bernardino, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",ITO,"Hilo, HI"
KOA,"Kona, HI",LIH,"Lihue, HI"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SAN,"San Diego, CA"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",PDX,"Portland, OR"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",ANC,"Anchorage, AK"
KOA,"Kona, HI",SAN,"San Diego, CA"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",PDX,"Portland, OR"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",ANC,"Anchorage, AK"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",SMF,"Sacramento, CA"
KOA,"Kona, HI",LAS,"Las Vegas, NV"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",SAN,"San Diego, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",PHX,"Phoenix, AZ"
KOA,"Kona, HI",SMF,"Sacramento, CA"
KOA,"Kona, HI",LAS,"Las Vegas, NV"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",PHX,"Phoenix, AZ"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",AUS,"Austin, TX"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",VNY,"Van Nuys, CA"
KOA,"Kona, HI",SNA,"Santa Ana, CA"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",VNY,"Van Nuys, CA"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",DFW,"Dallas/Fort Worth, TX"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",PHX,"Phoenix, AZ"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",BUR,"Burbank, CA"
KOA,"Kona, HI",LIH,"Lihue, HI"
KOA,"Kona, HI",HWD,"Hayward, CA"
KOA,"Kona, HI",ONT,"Ontario, CA"
KOA,"Kona, HI",ONT,"Ontario, CA"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",SXP,"Sheldon Point, AK"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",AUK,"Alakanuk, AK"
KOT,"Kotlik, AK",SXP,"Sheldon Point, AK"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",AUK,"Alakanuk, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",ANI,"Aniak, AK"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",OME,"Nome, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOY,"Olga Bay, AK",KMY,"Moser Bay, AK"
KOY,"Olga Bay, AK",A43,"Kodiak Island, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KOZ,"Ouzinkie, AK",ORI,"Port Lions, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KOZ,"Ouzinkie, AK",ORI,"Port Lions, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KPB,"Point Baker, AK",WFB,"Ketchikan, AK"
KPB,"Point Baker, AK",WFB,"Ketchikan, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPR,"Port Williams, AK",A43,"Kodiak Island, AK"
KPR,"Port Williams, AK",SYB,"Seal Bay, AK"
KPV,"Perryville, AK",AKN,"King Salmon, AK"
KPV,"Perryville, AK",EGX,"Egegik, AK"
KPV,"Perryville, AK",PTH,"Port Heiden, AK"
KPV,"Perryville, AK",KCG,"Chignik Bay, AK"
KPV,"Perryville, AK",AKN,"King Salmon, AK"
KPV,"Perryville, AK",DLG,"Dillingham, AK"
KPV,"Perryville, AK",KEK,"Ekwok, AK"
KPV,"Perryville, AK",AKN,"King Salmon, AK"
KPV,"Perryville, AK",KCQ,"Chignik, AK"
KPY,"Port Bailey, AK",A43,"Kodiak Island, AK"
KPY,"Port Bailey, AK",UGI,"Uganik, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",HPB,"Hooper Bay, AK"
KSM,"St. Mary's, AK",EMK,"Emmonak, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",CHU,"Chuathbaluk, AK"
KSM,"St. Mary's, AK",KOT,"Kotlik, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",RSH,"Russian Mission, AK"
KSM,"St. Mary's, AK",MLL,"Marshall, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",OME,"Nome, AK"
KSM,"St. Mary's, AK",MLL,"Marshall, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KSM,"St. Mary's, AK",ENA,"Kenai, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KSM,"St. Mary's, AK",MLL,"Marshall, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",AUK,"Alakanuk, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",MCG,"McGrath, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",UNK,"Unalakleet, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KTB,"Thorne Bay, AK",WFB,"Ketchikan, AK"
KTB,"Thorne Bay, AK",EDA,"Edna Bay, AK"
KTB,"Thorne Bay, AK",KXA,"Kasaan, AK"
KTB,"Thorne Bay, AK",WMK,"Meyers Chuck, AK"
KTB,"Thorne Bay, AK",WFB,"Ketchikan, AK"
KTN,"Ketchikan, AK",KLW,"Klawock, AK"
KTN,"Ketchikan, AK",KLW,"Klawock, AK"
KTN,"Ketchikan, AK",JNU,"Juneau, AK"
KTN,"Ketchikan, AK",SIT,"Sitka, AK"
KTN,"Ketchikan, AK",SEA,"Seattle, WA"
KTN,"Ketchikan, AK",JNU,"Juneau, AK"
KTN,"Ketchikan, AK",SIT,"Sitka, AK"
KTN,"Ketchikan, AK",SEA,"Seattle, WA"
KTN,"Ketchikan, AK",WRG,"Wrangell, AK"
KTN,"Ketchikan, AK",SIT,"Sitka, AK"
KTN,"Ketchikan, AK",JNU,"Juneau, AK"
KTN,"Ketchikan, AK",SIT,"Sitka, AK"
KTN,"Ketchikan, AK",SEA,"Seattle, WA"
KTN,"Ketchikan, AK",JNU,"Juneau, AK"
KTN,"Ketchikan, AK",SIT,"Sitka, AK"
KTN,"Ketchikan, AK",ANC,"Anchorage, AK"
KTN,"Ketchikan, AK",PSG,"Petersburg, AK"
KTN,"Ketchikan, AK",KTN,"Ketchikan, AK"
KTN,"Ketchikan, AK",WRG,"Wrangell, AK"
KTN,"Ketchikan, AK",KLW,"Klawock, AK"
KTS,"Brevig Mission, AK",SHH,"Shishmaref, AK"
KTS,"Brevig Mission, AK",TLA,"Teller, AK"
KTS,"Brevig Mission, AK",WAA,"Wales, AK"
KTS,"Brevig Mission, AK",OME,"Nome, AK"
KTS,"Brevig Mission, AK",OME,"Nome, AK"
KTS,"Brevig Mission, AK",OME,"Nome, AK"
KTS,"Brevig Mission, AK",OME,"Nome, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",NUP,"Nunapitchuk, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",KSM,"St. Mary's, AK"
KUK,"Kasigluk, AK",NUP,"Nunapitchuk, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",KSM,"St. Mary's, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KUK,"Kasigluk, AK",NUP,"Nunapitchuk, AK"
KUK,"Kasigluk, AK",ATT,"Atmautluak, AK"
KUK,"Kasigluk, AK",ATT,"Atmautluak, AK"
KUK,"Kasigluk, AK",BET,"Bethel, AK"
KVC,"King Cove, AK",CDB,"Cold Bay, AK"
KVC,"King Cove, AK",KFP,"False Pass, AK"
KVC,"King Cove, AK",CDB,"Cold Bay, AK"
KVL,"Kivalina, AK",SHG,"Shungnak, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KVL,"Kivalina, AK",RDB,"Red Dog, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KVL,"Kivalina, AK",OME,"Nome, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KVL,"Kivalina, AK",WTK,"Noatak, AK"
KVL,"Kivalina, AK",PHO,"Point Hope, AK"
KVL,"Kivalina, AK",WTK,"Noatak, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KVL,"Kivalina, AK",BKC,"Buckland, AK"
KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
KWK,"Kwigillingok, AK",BET,"Bethel, AK"
KWK,"Kwigillingok, AK",KKH,"Kongiganak, AK"
